affiliation,pmid,lon,lat,Country,Address
"Department Of Epidemiology, School Of Public Health, West Virginia University , Morgantown , Wv , Usa.",31533500,-79.9581007,39.654813,United States,"Morgantown, Wv 26506, Usa"
"Service De Gynécologie Et Obstétrique, Centre Hospitalier Universitaire Sud Réunion , Saint-Pierre Cedex , La Réunion, France.",31533500,55.4932086,-21.3463797,France,"410, 97 Avenue Du Président Mitterrand, Réunion"
"Department Of Medicine, West Virginia University, Morgantown, West Virginia. Electronic Address: Safinmc@Gmail.com.",31521258,-79.9581012,39.6548131,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"Department Of Cardiovascular Medicine, Cleveland Clinic, Cleveland, Ohio.",31521258,-81.62191779999999,41.5025462,United States,"9500 Euclid Ave, Cleveland, Oh 44195, Usa"
"Department Of Medicine, West Virginia University, Morgantown, West Virginia.",31521258,-79.9574781,39.6534472,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"Department Of Cardiovascular Medicine, West Virginia University, Morgantown, West Virginia.",31521258,-79.9574781,39.6534472,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"Department Of Medicine, John H. Stroger J. Hospital Of Cook County, Chicago, Illinois.",31521258,-87.67369,41.8728476,United States,"1969 Ogden Ave, Chicago, Il 60612, Usa"
"Department Of Cardiovascular Medicine, Guthrie Health System/Robert Packer Hospital, Sayre, Pennsylvania.",31521258,-76.5202662,41.9803037,United States,"1 Guthrie Square, Sayre, Pa 18840, Usa"
"Department Of Medicine, West Virginia University, Morgantown, West Virginia; Department Of Cardiovascular Medicine, West Virginia University, Morgantown, West Virginia.",31521258,-79.9574781,39.6534472,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"Department Of Internal Medicine, John H Stroger Jr. Hospital Of Cook County, 1900 W Harrison Street, Chicago, Il 60601, Usa.",31504381,-87.67369,41.8728476,United States,"1969 Ogden Ave, Chicago, Il 60612, Usa"
"Department Of Internal Medicine, Dow University Of Health Sciences, Baba-E-Urdu Road, Saddar, Karachi 74200, Pakistan.",31504381,67.0109015,24.8576745,Pakistan,"Mission Rd, New Labour Colony Nanakwara, Karachi, Karachi City, Sindh 74200, Pakistan"
"Division Of Cardiovascular Medicine, Brigham And Women's Hospital And Harvard Medical School, 75 Francis St, Boston, Ma 02115, Usa.",31504381,-71.1067067,42.3360887,United States,"75 Francis St, Boston, Ma 02115, Usa"
"Department Of Internal Medicine, Robert Packer Hospital, 1 Guthrie Square, Sayre, Pa 18840, Usa.",31504381,-76.5202662,41.9803037,United States,"1 Guthrie Square, Sayre, Pa 18840, Usa"
"Department Of Internal Medicine, Rush University Medical Center, 1653 W Congress Pkwy, Chicago, Il 60612, Usa.",31504381,-87.6674637,41.8747917,United States,"1620 W Harrison St, Chicago, Il 60612, Usa"
"Division Of Cardiology, Baptist Medical Center, 4000 Kresge Way, Louisville, Ky 40207, Usa.",31504381,-85.63900459999999,38.2382251,United States,"4000 Kresge Way, Louisville, Ky 40207, Usa"
"Department Of Cardiovascular Medicine, Duke University Health System, 2301 Erwin Rd, Durham, Nc 27710, Usa.",31504381,-78.938442,36.0075052,United States,"2301 Erwin Rd, Durham, Nc 27710, Usa"
"Division Of Liver Diseases, Icahn School Of Medicine At Mount Sinai, New York, New York, Usa.",31504302,-73.9520122,40.791484,United States,"17 E 102nd St, New York, Ny 10029, Usa"
"Quest Diagnostics, Secaucus, New Jersey, Usa.",31504302,-74.0449297,40.7878337,United States,"500 Plaza Dr, Secaucus, Nj 07094, Usa"
"Department Of Epidemiology, School Of Public Health, West Virginia University, Morgantown, West Virginia, Usa.",31504302,-79.9581007,39.654813,United States,"Morgantown, Wv 26506, Usa"
"Departments Of Behavioral Medicine &Amp; Psychiatry, Neuroscience And Medicine, Division Of Infectious Diseases, West Virginia University, Morgantown, Usa.",31504302,-97.2470859,37.7178417,United States,"7829 E Rockhill St # 101, Wichita, Ks 67206, Usa"
"Division Of Gastroenterology/Hepatology, University Of Southern California, Los Angeles, Usa.",31504302,-118.285117,34.0223519,United States,"Los Angeles, Ca 90007, Usa"
"Department Of Psychiatry And Behavioral Health, The Ohio State University Wexner Medical Center, Columbus.",31490540,-83.0202977,39.9947481,United States,"1670 Upham Dr, Columbus, Oh 43210, Usa"
"Rockefeller Neuroscience Institute, Behavioral Medicine And Psychiatry, West Virginia University, Morgantown.",31490540,-79.9600936,39.6533033,United States,"33 Medical Center Dr, Morgantown, Wv 26505, Usa"
"Abigail Wexner Research Institute, Nationwide Children's Hospital, Columbus, Ohio.",31490540,-82.98295449999999,39.9527857,United States,"575 Children's Crossroad, Columbus, Oh 43215, Usa"
"Departments Of Pediatrics, Psychiatry, And Behavioral Health, The Ohio State University, Columbus.",31490540,-83.0202977,39.9947481,United States,"1670 Upham Dr, Columbus, Oh 43210, Usa"
"College Of Social Work, The Ohio State University, Columbus.",31490540,-83.0109172,40.0019868,United States,"1947 College Rd N, Columbus, Oh 43210, Usa"
"Department Of Geography, The Ohio State University, Columbus.",31490540,-83.0123443,40.0006366,United States,"154 N Oval Mall, Columbus, Oh 43210, Usa"
"Memorial Sloan Kettering Cancer Center, New York, New York.",31486832,-73.95624029999999,40.7641925,United States,"1275 York Ave, New York, Ny 10065, Usa"
"Weill Cornell Medical College, Cornell University, New York, New York.",31486832,-73.95458529999999,40.7654069,United States,"1300 York Ave, New York, Ny 10065, Usa"
"Alliance Statistics And Data Center, Mayo Clinic, Rochester, Minnesota.",31486832,-92.453953,44.0531588,United States,"2720 N Broadway Ave, Rochester, Mn 55906, Usa"
"Princess Margaret Cancer Centre, Toronto, Ontario, Canada.",31486832,-79.39077429999999,43.6581515,Canada,"610 University Ave, Toronto, On M5g 2c1, Canada"
"Montefiore Medical Center, New York, New York.",31486832,-73.88004099999999,40.8804291,United States,"111 E 210th St, The Bronx, Ny 10467, Usa"
"Department Of Biostatistics And Bioinformatics, Duke University, Durham, North Carolina.",31486832,-78.9382286,36.0014258,United States,"Durham, Nc 27708, Usa"
"Thomas Jefferson University, Philadelphia, Pennsylvania.",31486832,-75.1560106,39.9478658,United States,"901 Walnut St, Philadelphia, Pa 19107, Usa"
"Washington University School Of Medicine, St Louis, Missouri.",31486832,-90.26338439999999,38.6383616,United States,"4921 Parkview Pl Suite A, St. Louis, Mo 63110, Usa"
"Mcgill University, Montreal, Quebec, Canada.",31486832,-73.5771511,45.50478469999999,Canada,"845 Rue Sherbrooke Ouest, Montréal, Qc H3a 0g4, Canada"
"Ottawa Hospital, Ottawa, Ontario, Canada.",31486832,-75.6478786,45.4007275,Canada,"501 Smyth Rd, Ottawa, On K1h 8l6, Canada"
"Meharry Medical College, Nashville, Tennessee.",31486832,-86.8077028,36.1668749,United States,"1005 Dr Db Todd Jr Blvd, Nashville, Tn 37208, Usa"
"Mayo Clinic, Scottsdale, Arizona.",31486832,-111.793884,33.5860844,United States,"13400 E Shea Blvd, Scottsdale, Az 85259, Usa"
"Tom Baker Cancer Centre, Calgary, Alberta, Canada.",31486832,-114.1335698,51.06308910000001,Canada,"1331 29 St Nw, Calgary, Ab T2n 4n2, Canada"
"Helen Diller Family Comprehensive Cancer Center, University Of California, San Francisco.",31486832,-122.4392864,37.7848385,United States,"1600 Divisadero St, San Francisco, Ca 94115, Usa"
"Norris Comprehensive Cancer Center, Keck School Of Medicine, University Of Southern California, Los Angeles.",31486832,-118.2053422,34.0615104,United States,"1441 Eastlake Ave, Los Angeles, Ca 90033, Usa"
"Kaiser Permanente Vallejo Medical Center, Vallejo, California.",31486832,-122.2484432,38.12766999999999,United States,"975 Sereno Dr, Vallejo, Ca 94589, Usa"
"Columbia University Medical Center, New York-Presbyterian Hospital, New York, New York.",31486832,-73.9414554,40.8409611,United States,"630 W 168th St, New York, Ny 10032, Usa"
"West Virginia University Cancer Institute, Morgantown.",31486832,-79.9584371,39.6539232,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"Brigham And Women's Hospital, Boston, Massachusetts.",31486832,-71.1074884,42.3361091,United States,"75 Francis St, Boston, Ma 02115, Usa"
"Dana-Farber Cancer Institute, Boston, Massachusetts.",31486832,-71.1081418,42.3375158,United States,"450 Brookline Ave, Boston, Ma 02215, Usa"
"Department Of Pharmaceutical Systems And Policy, School Of Pharmacy, West Virginia University, Morgantown, West Virginia, Usa.",31475879,-79.9582192,39.655109,United States,"Robert C. Bryd Health Sciences Center, 5706 Health Sciences Ctr S, Morgantown, Wv 26506, Usa"
"Department Of Epidemiology, School Of Public Health, West Virginia University, Morgantown, West Virginia, Usa.",31475879,-79.9581007,39.654813,United States,"Morgantown, Wv 26506, Usa"
"Department Of Pharmacy Practice &Amp; Science, College Of Pharmacy, University Of Arizona, Tucson, Arizona, Usa.",31475879,-87.6708172,41.8705499,United States,"833 S Wood St, Chicago, Il 60612, Usa"
"Department Of Medicine, West Virginia University, Morgantown, Wv, Usa.",31475865,-79.9573549,39.6534151,United States,"1 Medical Center Dr # 2283, Morgantown, Wv 26506, Usa"
"Department Of Medicine, John H. Stroger J. Hospital Of Cook County, Chicago, Il, Usa.",31475865,-87.67369,41.8728476,United States,"1969 Ogden Ave, Chicago, Il 60612, Usa"
"Department Of Internal Medicine, East Carolina University, Greenville, Sc, Usa.",31475865,-77.40304429999999,35.6095869,United States,"600 Moye Blvd, Greenville, Nc 27834, Usa"
"Keele Cardiovascular Research Group, Keele University, Stoke-On-Trent, Staffordshire, Uk.",31475865,-2.272053000000001,53.00343729999999,United Kingdom,"Keele, Newcastle St5 5bg, Uk"
"Department Of Cardiology, Royal Stoke University Hospital, Stoke-On-Trent, Staffordshire, Uk.",31475865,-2.2129403,53.0038144,United Kingdom,"Newcastle Rd, Stoke-On-Trent St4 6qg, Uk"
"Division Of Cardiology, Johns Hopkins School Of Medicine, Baltimore, Md, Usa.",31475865,-76.5933799,39.2992161,United States,"733 N Broadway, Baltimore, Md 21205, Usa"
"Department Of Surgery, West Virginia University, Charleston, Wv. Electronic Address: Ali.aburahma@Camc.org.",31471230,-81.6043107,38.3302019,United States,"3110 Maccorkle Ave Se, Charleston, Wv 25304, Usa"
"Department Of Surgery, West Virginia University, Charleston, Wv.",31471230,-81.6039259,38.3294496,United States,"3100 Maccorkle Ave Se # 700, Charleston, Wv 25304, Usa"
"Department Of Anesthesiology, University Of Florida College Of Medicine, Gainesville, Fla.",31471230,-82.3434233,29.6401796,United States,"1600 Sw Archer Rd M509, Gainesville, Fl 32610, Usa"
"Camc Health Education And Research Institute, Charleston, Wv.",31471230,-81.6025726,38.3282821,United States,"3211 Maccorkle Ave Se, Charleston, Wv 25304, Usa"
"Camc Vascular Laboratory, Charleston, Wv.",31471230,-81.60162729999999,38.3297246,United States,"3200 Maccorkle Ave Se, Charleston, Wv 25304, Usa"
Department Of Otolaryngology-Head And Neck Surgery University Of West Virginia Morgantown West Virginia U.s.a.,31453346,-79.9697147,39.648035900000004,United States,"Morgantown, Wv 26506, Usa"
Silverstein Institute Sarasota Florida U.s.a.,31453346,-82.5314307,27.3203368,United States,"1901 Floyd St, Sarasota, Fl 34239, Usa"
"Neurosurgery, West Virginia University, Morgantown, Usa.",31453027,-79.9573549,39.6534151,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"Neurosurgery, Central Illinois Neuro Health Sciences, Bloomington, Usa.",31453027,-88.9633477,40.4645267,United States,"1015 S Mercer Ave, Bloomington, Il 61701, Usa"
"Radiology, West Virginia University, Morgantown, Usa.",31453027,-79.9573549,39.6534151,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"Neurosurgery, Baylor Scott And White Health, Temple, Usa.",31453027,-97.3639855,31.0776722,United States,"2401 S 31st St, Temple, Tx 76508, Usa"
West Virginia University Heart And Vascular Institute Morgantown Wv.,31450991,-79.9574781,39.6534472,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"Department Of Physiology And Pharmacology, Center For Basic Translational And Stroke Research, West Virginia University, Morgantown, Wv, 26506, Usa.",31446129,-79.9697147,39.648035900000004,United States,"Morgantown, Wv 26506, Usa"
"Department Of Neuroscience, Center For Basic Translational And Stroke Research, West Virginia University, Morgantown, Wv, 26506, Usa.",31446129,-79.9697147,39.648035900000004,United States,"Morgantown, Wv 26506, Usa"
"Department Of Physiology And Pharmacology, Center For Basic Translational And Stroke Research, West Virginia University, Morgantown, Wv, 26506, Usa. Electronic Address: Jwsimpkins@Hsc.wvu.edu.",31446129,-79.9581012,39.6548131,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"Department Of Pharmaceutical Systems &Amp; Policy, Robert C. Byrd Health Sciences Center, West Virginia University School Of Pharmacy , Morgantown , Wv , Usa.",31433685,-93.23120209999999,44.973439,United States,"308 Se Harvard St, Minneapolis, Mn 55455, Usa"
"Teva Pharmaceutical Industries , Frazer , Pa , Usa.",31433685,-75.5658213,40.0542805,United States,"41 Moores Rd, Malvern, Pa 19355, Usa"
"Regeneron Pharmaceuticals , Tarrytown , Ny , Usa.",31433685,-73.8263889,41.0767773,United States,"777 Old Saw Mill River Rd, Tarrytown, Ny 10591, Usa"
"Pra Health Sciences , Salt Lake City , Ut , Usa.",31433685,-111.8553801,40.6872968,United States,"1255 E 3900 S, Millcreek, Ut 84124, Usa"
"In Vivo Multifunctional Magnetic Resonance Center, Robert C. Byrd Health Sciences Center, West Virginia University, Morgantown, Wv, 26506, Usa.",31431629,-79.9697147,39.648035900000004,United States,"Morgantown, Wv 26506, Usa"
"Department Of Biochemistry, West Virginia University School Of Medicine, Morgantown, Wv, 26506, Usa.",31431629,-79.9581012,39.6548131,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"N.n. Voroztsov Novosibirsk Institute Of Organic Chemistry Sb Ras, Novosibirsk, 630090, Russia.",31431629,83.1069602,54.8510826,Russia,"Prospekt Akademika Lavrent'yeva, 9, Novosibirsk, Novosibirskaya Oblast', Russia, 630090"
"Novosibirsk State University, Novosibirsk, 630090, Russia.",31431629,83.0943884,54.8477462,Russia,"Novosibirsk, Novosibirsk Oblast, Russia, 630090"
"Department Of Microbiology, Immunology &Amp; Cell Biology, West Virginia University School Of Medicine, Morgantown, Wv, 26506, Usa.",31431629,-94.610418,39.0568969,United States,"Kansas City, Ks 66103, Usa"
"West Virginia University Cancer Institute, Morgantown, Wv, 26506, Usa.",31431629,-79.9584371,39.6539232,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"Department Of Pharmaceutical Sciences, West Virginia University, School Of Pharmacy, Morgantown, Wv, 26506, Usa.",31431629,-79.9582192,39.655109,United States,"Robert C. Bryd Health Sciences Center, 5706 Health Sciences Ctr S, Morgantown, Wv 26506, Usa"
"In Vivo Multifunctional Magnetic Resonance Center, Robert C. Byrd Health Sciences Center, West Virginia University, Morgantown, Wv, 26506, Usa. Valery.khramtsov@Hsc.wvu.edu.",31431629,-79.9580682,39.6549175,United States,"1 Medical Center Dr #1000, Morgantown, Wv 26506, Usa"
"Department Of Biochemistry, West Virginia University School Of Medicine, Morgantown, Wv, 26506, Usa. Valery.khramtsov@Hsc.wvu.edu.",31431629,-79.9581012,39.6548131,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"West Virginia University Cancer Institute, Morgantown, Wv, 26506, Usa. Valery.khramtsov@Hsc.wvu.edu.",31431629,-79.9581012,39.6548131,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"In Vivo Multifunctional Magnetic Resonance Center, Robert C. Byrd Health Sciences Center, West Virginia University, Morgantown, Wv, 26506, Usa. Andrey.bobko@Hsc.wvu.edu.",31431629,-79.9697147,39.648035900000004,United States,"Morgantown, Wv 26506, Usa"
"Department Of Biochemistry, West Virginia University School Of Medicine, Morgantown, Wv, 26506, Usa. Andrey.bobko@Hsc.wvu.edu.",31431629,-79.9581012,39.6548131,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"West Virginia University Cancer Institute, Morgantown, Wv, 26506, Usa. Andrey.bobko@Hsc.wvu.edu.",31431629,-79.9584371,39.6539232,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"Stem Cell And Tissue Engineering Laboratory, Department Of Orthopaedics, West Virginia University, Morgantown, West Virginia, 26506.",31429977,-79.9697147,39.648035900000004,United States,"Morgantown, Wv 26506, Usa"
"Department Of Sports Medicine And Adult Reconstructive Surgery, Drum Tower Hospital, School Of Medicine, Nanjing University, 321 Zhongshan Road, Nanjing, 210008, Jiangsu, China.",31429977,118.7789602,32.0568391,China,"Gulou, Nanjing, Jiangsu, China"
"State Key Laboratory Of Experimental Hematology, Institute Of Hematology And Blood Disease Hospital Huyuan Division, Tianjin, 300020, China.",31429977,117.101976,39.296316,China,"Huyuan, Beichen District, Tianjin, China"
"Department Of Medicine, Loma Linda University, Loma Linda, California, 92350.",31429977,-117.2641768,34.0504252,United States,"11175 Campus St, Loma Linda, Ca 92350, Usa"
"Robert C. Byrd Health Sciences Center, Wvu Cancer Institute, West Virginia University, Morgantown, West Virginia, 26506.",31429977,-79.9584371,39.6539232,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"Department Of Surgery, University Of Pittsburgh School Of Medicine, Pittsburgh, Pa, Usa.",31428515,-79.9613241,40.4431287,United States,"3550 Terrace St, Pittsburgh, Pa 15213, Usa"
"Department Of Surgery, West Virginia University, Morgantown, Wv, Usa.",31428515,-79.9581012,39.6548131,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"Department Of Pathology, University Of Pittsburgh School Of Medicine, Pittsburgh, Pa, Usa.",31428515,-79.9613241,40.4431287,United States,"3550 Terrace St, Pittsburgh, Pa 15213, Usa"
"Department Of Surgery, Ut Southwestern Medical Center, Dallas, Tx, Usa.",31428515,-96.8419366,32.8173287,United States,"5323 Harry Hines Blvd, Dallas, Tx 75390, Usa"
"Department Of Immunology, University Of Pittsburgh School Of Medicine, Pittsburgh, Pa, Usa.",31428515,-79.9613241,40.4431287,United States,"3550 Terrace St, Pittsburgh, Pa 15213, Usa"
"Department Of Bioengineering, University Of Pittsburgh School Of Medicine, Pittsburgh, Pa, Usa.",31428515,-79.9613241,40.4431287,United States,"3550 Terrace St, Pittsburgh, Pa 15213, Usa"
"Department Of Ophthalmology, West Virginia University, Morgantown, United States Of America.",31425546,-79.9591766,39.6527015,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"Department Of Biochemistry, West Virginia University, Morgantown, United States Of America.",31425546,-79.9697147,39.648035900000004,United States,"Morgantown, Wv 26506, Usa"
"Department Of Computational Biology, Unit Of Medical Genetics, University Of Lausanne, Lausanne, Switzerland.",31425546,6.5801606,46.5210895,Switzerland,"1015 Lausanne, Switzerland"
"Rockefeller Neurosciences Institute, West Virginia University, Morgantown, Wv, United States Of America.",31425546,-79.9600936,39.6533033,United States,"33 Medical Center Dr, Morgantown, Wv 26505, Usa"
"Department Of Ophthalmology, Instituto De Oftalmologia Dr Gama Pinto, Lisbon, Portugal.",31425546,-9.1439668,38.722113,Portugal,"Tv. Larga 2, 1169-019 Lisboa, Portugal"
"Department Of Biology, Randolph-Macon College, Ashland, Va, United States Of America.",31425546,-77.4783518,37.7603794,United States,"114 College Ave, Ashland, Va 23005, Usa"
"Department Of Genetics And Genome Biology, University Of Leicester, Leicester, United Kingdom.",31425546,-1.1246325,52.6211393,United Kingdom,"University Rd, Leicester Le1 7rh, Uk"
"Clinical Research Center, Institute Of Molecular And Clinical Ophthalmology Basel (Iob), Basel, Switzerland.",31425546,7.590946799999999,47.5725858,Switzerland,"C/O Apleona, Klybeckstrasse 141, Wkl 420, 4057 Basel, Switzerland"
"Department Of Ophthalmology, University Hospital Basel, Switzerland.",31425546,7.590946799999999,47.5725858,Switzerland,"C/O Apleona, Klybeckstrasse 141, Wkl 420, 4057 Basel, Switzerland"
"Department Of Pharmaceutical Sciences, School Of Pharmacy, West Virginia University Hsc, Morgantown, West Virginia 26506, Usa.",31421906,-79.9582192,39.655109,United States,"Robert C. Bryd Health Sciences Center, 5706 Health Sciences Ctr S, Morgantown, Wv 26506, Usa"
"Department Of Pharmaceutical Sciences, School Of Pharmacy, West Virginia University Hsc, Morgantown, West Virginia 26506, Usa. Electronic Address: Prlockman@Hsc.wvu.edu.",31421906,-79.9581012,39.6548131,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"Department Of Pediatrics, School Of Medicine, West Virginia University, Morgantown, Wv, Usa.",31412965,-79.9581012,39.6548131,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"Department Of Social And Behavioral Sciences, School Of Public Health, West Virginia University, Morgantown, Wv, Usa.",31412965,-79.9581007,39.654813,United States,"Morgantown, Wv 26506, Usa"
"Department Of Epidemiology, School Of Public Health, West Virginia University, Morgantown, Wv, Usa.",31412965,-79.9581007,39.654813,United States,"Morgantown, Wv 26506, Usa"
"Department Of Biostatistics, School Of Public Health, West Virginia University, Morgantown, Wv, Usa.",31412965,-79.9581007,39.654813,United States,"Morgantown, Wv 26506, Usa"
"Department Of Genitourinary Medical Oncology, Stanford Alexander Tissue Derivatives Laboratory, David H. Koch Center For Applied Research Of Genitourinary Cancers, Houston, Tx, Usa; Department Of Clinical Therapeutics, University Of Athens, Athens, Greece. Electronic Address: Eefstathiou@Mdanderson.org.",31412017,-95.3971547,29.7068146,United States,"1515 Holcombe Blvd, Houston, Tx 77030, Usa"
"Department Of Genitourinary Medical Oncology, Stanford Alexander Tissue Derivatives Laboratory, David H. Koch Center For Applied Research Of Genitourinary Cancers, Houston, Tx, Usa.",31412017,-95.3698028,29.7604267,United States,"Houston, Tx, Usa"
"Department Of Biostatistics, West Virginia University, Morgantown, Wv, Usa.",31412017,-79.9697147,39.648035900000004,United States,"Morgantown, Wv 26506, Usa"
"Department Of Pathology, The University Of Texas Md Anderson Cancer Center, Houston, Tx, Usa.",31412017,-95.3971547,29.7068146,United States,"1515 Holcombe Blvd, Houston, Tx 77030, Usa"
"Department Of Genitourinary Medical Oncology, The University Of Texas Md Anderson Cancer Center, Houston, Tx, Usa.",31412017,-95.3971547,29.7068146,United States,"1515 Holcombe Blvd, Houston, Tx 77030, Usa"
"Astellas Pharma, Inc., Northbrook, Il, Usa.",31412017,-87.8693988,42.10884009999999,United States,"1 Astellas Way, Northbrook, Il 60062, Usa"
"Department Of Physiology &Amp; Pharmacology, Wvu School Of Medicine, West Virginia University, Morgantown, Wv, United States Of America.",31408461,-75.19771080000001,39.9498235,United States,"700 Clinical Research Building, 415 Curie Blvd, Philadelphia, Pa 19104, Usa"
"Division Of Exercise Physiology, West Virginia University, Morgantown, Wv, United States Of America.",31408461,-79.9697147,39.648035900000004,United States,"Morgantown, Wv 26506, Usa"
"Department Of Pharmacology, The University Of North Carolina, Chapel Hill, Nc, United States Of America.",31408461,-79.0542748,35.9011955,United States,"Chapel Hill, Nc 27514, Usa"
"Department Of Neuroscience, West Virginia University, Morgantown, Wv, United States Of America.",31408461,-79.9697147,39.648035900000004,United States,"Morgantown, Wv 26506, Usa"
"Brigham And Women's Hospital, Boston, Ma.",31408415,-71.1074884,42.3361091,United States,"75 Francis St, Boston, Ma 02115, Usa"
"Dana-Farber/Partners Cancercare, Boston, Ma.",31408415,-71.1080224,42.3376413,United States,"450 Brookline Ave, Boston, Ma 02215, Usa"
"Mayo Clinic, Rochester, Mn.",31408415,-92.46688329999999,44.0226255,United States,"200 1st St Sw, Rochester, Mn 55905, Usa"
"University Of California, San Francisco, San Francisco, Ca.",31408415,-122.4019261,37.7912876,United States,"220 Montgomery St, San Francisco, Ca 94143, Usa"
"Duke University, Durham, Nc.",31408415,-78.9382286,36.0014258,United States,"Durham, Nc 27708, Usa"
"University Of Southern California Norris Comprehensive Cancer Center, Los Angeles, Ca.",31408415,-118.2048393,34.0613426,United States,"1441 Eastlake Ave, Los Angeles, Ca 90033, Usa"
"University Of North Carolina At Chapel Hill, Chapel Hill, Nc.",31408415,-79.0469134,35.9049122,United States,"Chapel Hill, Nc, Usa"
"Indiana University School Of Medicine, Indianapolis, In.",31408415,-86.16517139999999,39.7815613,India,"340 W 10th St #6200, Indianapolis, In 46202, Usa"
"Medstar Washington Hospital Center, Washington, Dc.",31408415,-77.0145295,38.9290664,United States,"110 Irving St Nw, Washington, Dc 20010, Usa"
"University Of Chicago, Chicago, Il.",31408415,-87.5987133,41.7886079,United States,"5801 S Ellis Ave, Chicago, Il 60637, Usa"
"Rutgers Robert Wood Johnson Medical School, New Brunswick, Nj.",31408415,-74.4492739,40.494609,United States,"Clinical Academic Building (Cab, 125 Paterson St, New Brunswick, Nj 08901, Usa"
"Southeast Clinical Oncology Research Consortium, National Cancer Institute Community Oncology Research Program, Winston-Salem, Nc.",31408415,-80.2789099,36.0969766,United States,"2150 Country Club Rd, Winston-Salem, Nc 27104, Usa"
"West Virginia University Cancer Institute, Morgantown, Wv.",31408415,-79.9584371,39.6539232,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"Swog, Portland, Or.",31408415,-122.6750261,45.5051064,United States,"Portland, Or, Usa"
"Oregon Health &Amp; Science University, Portland, Or.",31408415,-122.657355,45.528335,United States,"800 Ne Oregon St, Portland, Or 97232, Usa"
"Memorial Sloan Kettering Cancer Center, New York, Ny.",31408415,-73.95624029999999,40.7641925,United States,"1275 York Ave, New York, Ny 10065, Usa"
"Yale School Of Medicine, New Haven, Ct.",31408415,-72.9338698,41.30323,United States,"333 Cedar St, New Haven, Ct 06510, Usa"
"Department Of Epidemiology, West Virginia University, Morgantown.",31405719,-79.9581007,39.654813,United States,"Morgantown, Wv 26506, Usa"
"Department Of Epidemiology, West Virginia University, Morgantown. Electronic Address: Bmhendricks@Hsc.wvu.edu.",31405719,-79.9697147,39.648035900000004,United States,"Morgantown, Wv 26506, Usa"
"Department Of Surgery, West Virginia University, Charleston, Wva. Electronic Address: Ali.aburahma@Camc.org.",31401115,-81.6043107,38.3302019,United States,"3110 Maccorkle Ave Se, Charleston, Wv 25304, Usa"
"Department Of Surgery, West Virginia University, Charleston, Wva.",31401115,-81.6039259,38.3294496,United States,"3100 Maccorkle Ave Se # 700, Charleston, Wv 25304, Usa"
"Camc Health Education And Research Institute, Charleston, Wva.",31401115,-81.6025726,38.3282821,United States,"3211 Maccorkle Ave Se, Charleston, Wv 25304, Usa"
"Department Of Biology, West Virginia University, 53 Campus Drive, Life Sciences Building Rm 5105, Morgantown, Wv, 26506, Usa.",31392542,-79.9581012,39.6548131,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"Department Of Biology, West Virginia University, 53 Campus Drive, Life Sciences Building Rm 5105, Morgantown, Wv, 26506, Usa. Jegallagher@Mail.wvu.edu.",31392542,-79.9581012,39.6548131,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"Lane Department Of Computer Science &Amp; Electrical Engineering, West Virginia University, Morgantown, Usa. Srahman2@Mix.wvu.edu.",31388024,-79.9710916,39.6460576,United States,"395 Evansdale Dr, Morgantown, Wv 26506, Usa"
"Lane Department Of Computer Science &Amp; Electrical Engineering, West Virginia University, Morgantown, Usa. Donald.adjeroh@Mail.wvu.edu.",31388024,-79.9710916,39.6460576,United States,"395 Evansdale Dr, Morgantown, Wv 26506, Usa"
"Division Of Neurosurgery, Department Of Surgery, Chi-Mei Medical Center, Tainan, Taiwan.",31384943,120.2219369,23.0207771,Taiwan,"No. 901號, Zhonghua Road, Yongkang District, Tainan City, Taiwan 710"
"Department Of Recreation And Healthcare Management, Chia Nan University Of Pharmacy And Science, Tainan, Taiwan.",31384943,120.2253459,22.9209971,Taiwan,"No. 60號, Section 1, Erren Road, Rende District, Tainan City, Taiwan 71710"
